EMD_CODE,total_trips,improve_trips,avg_deviation_ratio,avg_mean_confidence,avg_longest_deviation,avg_longest_deviation_ratio,avg_separation,improve_ratio,improve_ratio_lower_bound,deviation_norm,longest_dev_norm,longest_dev_ratio_norm,needs_attention,severity_score,improve_ratio_pct,improve_ratio_lower_bound_pct,priority_rank
41461259,36,18,0.21950440580321,0.9817571677952314,91.83333333333333,0.18830232785399903,1.9013183392444424,0.5,0.34474067624730526,0.26676831206773993,0.26819874078239025,0.4455846680877611,True,0.34151776536152684,50.0,34.47406762473052,55
41820310,12,7,0.22981174512629923,0.9627655592982807,234.83333333333334,0.18963911130141156,1.3233290252597631,0.5833333333333334,0.3195073356553728,0.29282682761792467,0.8189754750841876,0.4494614183755395,True,0.33749399978817174,58.333333333333336,31.95073356553728,56
11410110,6,4,0.43529049423132543,0.9719022680903703,113.83333333333333,0.251883862550172,1.5137494998273358,0.6666666666666666,0.2999883213415286,0.8123082389644405,0.35293362298266673,0.6299748424334183,False,0.5196816008467801,66.66666666666666,29.99883213415286,57
41570250,6,4,0.413845162654699,0.9729741770258914,136.0,0.2573534369049502,1.7401370908347593,0.6666666666666666,0.2999883213415286,0.7580911913975134,0.4383104361087029,0.6458369283942782,False,0.5065889037688739,66.66666666666666,29.99883213415286,58
41190121,5,3,0.4517062015678997,0.9711744032273628,137.0,0.2587554142440295,1.7001732686862758,0.6,0.23071993220883702,0.8538096343768499,0.4421620216632609,0.6499027447860466,False,0.5014834053746827,60.0,23.0719932208837,59
11410112,6,4,0.4132942730687306,0.959201294303888,89.66666666666667,0.2164957009998126,1.3537759055069405,0.6666666666666666,0.2999883213415286,0.7566984590548189,0.25985363874751455,0.5273471013884099,False,0.4824731186648919,66.66666666666666,29.99883213415286,60
11200105,5,3,0.4134946064465592,0.9358848502241288,135.2,0.22626792071313795,1.2945797358353754,0.6,0.23071993220883702,0.7572049321879654,0.4352291676650564,0.5556871108785015,False,0.45365886793650845,60.0,23.0719932208837,61
41590134,5,3,0.38768276645137517,0.9347343904463905,213.0,0.2545062392129955,1.350571958977944,0.6,0.23071993220883702,0.6919486897368541,0.7348825238096707,0.637579888338155,False,0.45046055069310575,60.0,23.0719932208837,62
28177104,9,4,0.3933210057227299,0.9527228497884794,122.44444444444444,0.25324632926885127,1.5758068869079773,0.4444444444444444,0.188775429471914,0.7062030129062813,0.3861000541469164,0.6339260757120411,False,0.4330338337502496,44.44444444444444,18.8775429471914,63
41480113,6,4,0.372954744452252,0.9694764447633665,110.83333333333333,0.18103846134574983,1.7919358368944749,0.6666666666666666,0.2999883213415286,0.6547140185712416,0.34137886631899267,0.424519029797022,False,0.43131217220154117,66.66666666666666,29.99883213415286,64
11215109,10,5,0.37975688926966544,0.9491642948929304,117.8,0.22576906418650827,1.2596048708868097,0.5,0.2365895936154873,0.6719108713130655,0.3682115790157469,0.5542403977351611,False,0.43071613774869555,50.0,23.658959361548728,65
41590137,7,4,0.3887757877751585,0.9536665177403619,156.85714285714286,0.20157617296268676,1.182722964411741,0.5714285714285714,0.2504542304090258,0.6947120132551443,0.5186435062466275,0.48407959630117997,False,0.4304566384412922,57.14285714285714,25.04542304090258,66
11170101,5,3,0.38474170218209297,0.9344081323153652,103.8,0.21880797881936723,1.1788108399274324,0.6,0.23071993220883702,0.6845132336416516,0.31428938125193456,0.5340528424863664,False,0.4275245046941873,60.0,23.0719932208837,67
11710109,13,7,0.3624045535488254,0.9556730310095882,147.3846153846154,0.1946799180468456,1.3620768697909031,0.5384615384615384,0.29143432431832045,0.6280415374297201,0.48215925626828654,0.46408005315802603,False,0.4269456340196815,53.84615384615385,29.143432431832046,68
11215101,20,9,0.3735807140017075,0.9333466341232913,108.25,0.19660848322787358,1.1227134079040706,0.45,0.25819502085709295,0.6562965644375534,0.3314289369697178,0.46967300513167687,False,0.41992108078614787,45.0,25.819502085709296,69
